method,source_path,source_basename,drive_folder,drive_file_id,public_url,size_bytes
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592898750000_song0032_bar0002.mp3,sample_1783592898750000_song0032_bar0002.mp3,seq_flow,1lk4CHjmEA_G60EFJ7cRJ-xFbhuNV773q,audio/seq_flow/sample_1783592898750000_song0032_bar0002.mp3,1050284
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592935866000_song0013_bar0023.mp3,sample_1783592935866000_song0013_bar0023.mp3,seq_flow,1WWFbS8hh70zMwUQ70EU_4sfqAn7_M0qu,audio/seq_flow/sample_1783592935866000_song0013_bar0023.mp3,1056572
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593006076000_song0017_bar0034.mp3,sample_1783593006076000_song0017_bar0034.mp3,seq_flow,1KlQ650PU9GgzBDVgLkurfurZ-uqSyafJ,audio/seq_flow/sample_1783593006076000_song0017_bar0034.mp3,1042796
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592977332000_song0007_bar0006.mp3,sample_1783592977332000_song0007_bar0006.mp3,seq_flow,1uuz8ABcuMWrvBrI2Ufce9TKeM4y3RSTW,audio/seq_flow/sample_1783592977332000_song0007_bar0006.mp3,1029188
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593013635000_song0031_bar0060.mp3,sample_1783593013635000_song0031_bar0060.mp3,seq_flow,1rVEEIiRxJN5cIvn4ItXVY7A-2jszmFoa,audio/seq_flow/sample_1783593013635000_song0031_bar0060.mp3,1053020
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592944899000_song0030_bar0057.mp3,sample_1783592944899000_song0030_bar0057.mp3,seq_flow,1mkunVdvJJEzNls8mxeXt21m982FURDLt,audio/seq_flow/sample_1783592944899000_song0030_bar0057.mp3,1019324
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592921134000_song0005_bar0021.mp3,sample_1783592921134000_song0005_bar0021.mp3,seq_flow,1QVOv2bDlB3YJ4LhPkvIm9TdUdjIU5LR9,audio/seq_flow/sample_1783592921134000_song0005_bar0021.mp3,1062956
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593043207000_song0034_bar0029.mp3,sample_1783593043207000_song0034_bar0029.mp3,seq_flow,1bhgpzuF6agZR2Yo0kKXniznRc_FL3-yG,audio/seq_flow/sample_1783593043207000_song0034_bar0029.mp3,1038404
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783592984753000_song0003_bar0053.mp3,sample_1783592984753000_song0003_bar0053.mp3,seq_flow,1UG1d7lBoLKrUIKQTNgTitPMH03WH0r4E,audio/seq_flow/sample_1783592984753000_song0003_bar0053.mp3,1036748
seq_flow,/Volumes/home/litgpt_compose/out/32bars/vanilla1-1_flow/step-00020480/samples200/midis/logic_batch_20260710_141759/mp3/sample_1783593010669000_song0012_bar0021.mp3,sample_1783593010669000_song0012_bar0021.mp3,seq_flow,1NM5iAbUTKCuo5OoYla6KvblsNK8sov9i,audio/seq_flow/sample_1783593010669000_song0012_bar0021.mp3,1054724
